"","Word","N","M_Val","SD_Val","M_Aro","SD_Aro","M_Dom","SD_Dom","N_Female","N_Male","M_Val_Female","M_Val_Male","SD_Val_Female","SD_Val_Male","M_Aro_Female","M_Aro_Male","SD_Aro_Female","SD_Aro_Male","M_Dom_Female","M_Dom_Male","SD_Dom_Female","SD_Dom_Male","Item","English","Syllables_separation","Syllables","Length","Frequency","Categories"
"305","despectivo",67,3.29850746268657,1.78389194343507,5.44776119402985,1.99456520734472,4.46268656716418,2.12722865811547,56,11,3.25,3.54545454545455,1.69759187728328,2.25227158058864,5.5,5.18181818181818,1.94468973921759,2.31595258233764,4.25,5.54545454545455,1.99317015649123,2.54415551268535,123,"disdainful","des-pec-ti-vo",4,10,0.99,2
"306","desperdicio",86,2.90697674418605,1.78640557266289,5.02325581395349,2.05785007277611,4.84883720930233,2.00890629805471,56,30,2.91071428571429,2.9,1.78148850647466,1.82605661429778,5.23214285714286,4.63333333333333,2.08013173908482,1.99107202684683,4.46428571428571,5.56666666666667,1.82870332316531,2.16051292334807,485,"waste","des-per-di-cio",4,11,5.95,1
"307","despreciar",70,2.77142857142857,1.95730833049398,5.27142857142857,2.30262250344574,5.15714285714286,2.28184843890576,53,17,2.49056603773585,3.64705882352941,1.90770342709433,1.90201131932056,5.43396226415094,4.76470588235294,2.42193052338152,1.85504082720253,4.94339622641509,5.82352941176471,2.37304651920125,1.87867287325545,111,"despise","des-pre-ciar",3,10,1.41,1
"308","desprecio",58,2.31034482758621,1.73919619013491,5.36206896551724,2.4329483655734,4.31034482758621,2.41491634050529,47,11,2.40425531914894,1.90909090909091,1.81371075863923,1.37510330190466,5.29787234042553,5.63636363636364,2.41296222079852,2.61811868610754,4.23404255319149,4.63636363636364,2.41564435509944,2.50090892567991,82,"contempt","des-pre-cio",3,9,12.86,2
"309","despreocupado",76,6.43421052631579,2.22312408600024,3.07894736842105,2.35945280602509,6.42105263157895,2.66464835901343,56,20,6.26785714285714,6.9,2.42330406622912,1.48323969741913,3.23214285714286,2.65,2.47893724610565,1.98082917247458,6.39285714285714,6.5,2.77441932616586,2.39517057957532,63,"carefree","des-pre-o-cu-pa-do",6,13,1.2,1
"310","destrucción",69,2.85507246376812,2.08831033809661,6.39130434782609,2.33400307036662,3.88405797101449,2.51194927756524,56,13,2.57142857142857,4.07692307692308,1.68260774726875,3.12147236790425,6.48214285714286,6,2.24005739722382,2.76887462097269,3.76785714285714,4.38461538461539,2.53693495404178,2.4337372337779,723,"destruction","des-truc-ción",3,11,26.09,1
"311","destruir",80,3.75,2.28644879699193,5.775,2.11070208488532,4.45,2.24397928644065,52,28,3.44230769230769,4.32142857142857,2.15491650844552,2.45029962534549,5.73076923076923,5.85714285714286,2.15220256185843,2.06763930005508,4.07692307692308,5.14285714285714,2.06602919181163,2.42997158517582,112,"destroy","des-truir",2,8,14.91,1
"312","desventaja",72,2.83333333333333,1.57444378732193,5.13888888888889,2.25367028066648,4.13888888888889,2.33952899771352,52,20,2.76923076923077,3,1.69908146598517,1.21395395733377,5.03846153846154,5.4,2.1508004753501,2.54227415805944,4.25,3.85,2.34207047666099,2.36809939336213,779,"handicap","des-ven-ta-ja",4,10,11.38,1
"313","detalle",61,7.32786885245902,1.87724364850357,3.95081967213115,2.55229458532381,6.72131147540984,2.15353312443361,46,15,7.56521739130435,6.6,1.79693781396196,1.99284434199678,3.84782608695652,4.26666666666667,2.71593970890656,2.01659779496722,6.84782608695652,6.33333333333333,2.18039131354746,2.09307247388913,724,"detail","de-ta-lle",3,7,40.16,2
"314","detestar",60,3.36666666666667,1.86826001408422,5.5,2.29590645294576,4.5,1.97011571543485,48,12,3.35416666666667,3.41666666666667,1.91843889697286,1.72986249234563,5.22916666666667,6.58333333333333,2.21445525056109,2.39158879611378,4.52083333333333,4.41666666666667,2.05239438096957,1.67648622440092,114,"detest","de-tes-tar",3,8,0.33,1
"315","deuda",57,2.21052631578947,1.65547621660941,6.28070175438596,2.16097188754201,4.2280701754386,2.44961763677845,36,21,2.30555555555556,2.04761904761905,1.83333333333333,1.32197543381829,6.5,5.90476190476191,2.21036519283902,2.0713464679952,3.75,5.04761904761905,2.41867732448956,2.33401350630605,101,"debt","deu-da",2,5,45.33,1
"316","devoto",71,5.69014084507042,2.10842899738695,3.85915492957746,1.89205689017374,6.42253521126761,1.80207794211481,59,12,5.72881355932203,5.5,2.03275342801908,2.54057974772402,3.84745762711864,3.91666666666667,1.90112089733321,1.92865159365215,6.28813559322034,7.08333333333333,1.73255688524442,2.06522432562458,116,"devoted","de-vo-to",3,6,1.96,2
"317","diablo",65,3.76923076923077,1.86890033483288,5.16923076923077,2.50978852924673,4.86153846153846,2.5670808024201,52,13,3.75,3.84615384615385,1.92888263906701,1.67561699313784,5.40384615384615,4.23076923076923,2.57636021857722,2.04751256218556,4.65384615384615,5.69230769230769,2.55054485055464,2.56205046088139,115,"devil","dia-blo",2,6,27.57,1
